@relation music

@attribute	A1	numeric
@attribute	A2	numeric
@attribute	A3	numeric
@attribute	A4	numeric
@attribute	A5	numeric
@attribute	A6	numeric
@attribute	A7	numeric
@attribute	A8	numeric
@attribute	A9	numeric
@attribute	A10	numeric
@attribute	A11	numeric
@attribute	A12	numeric
@attribute	A13	numeric
@attribute	A14	numeric
@attribute	A15	numeric
@attribute	A16	numeric
@attribute	A17	numeric
@attribute	A18	numeric
@attribute	A19	numeric
@attribute	A20	numeric
@attribute	A21	numeric
@attribute	A22	numeric
@attribute	A23	numeric
@attribute	A24	numeric
@attribute	A25	numeric
@attribute	A26	numeric
@attribute	A27	numeric
@attribute	A28	numeric
@attribute	A29	numeric
@attribute	A30	numeric
@attribute	A31	numeric
@attribute	A32	numeric
@attribute	A33	numeric
@attribute	A34	numeric
@attribute	A35	numeric
@attribute	A36	numeric
@attribute	A37	numeric
@attribute	A38	numeric
@attribute	A39	numeric
@attribute	A40	numeric
@attribute	A41	numeric
@attribute	A42	numeric
@attribute	A43	numeric
@attribute	A44	numeric
@attribute	A45	numeric
@attribute	A46	numeric
@attribute	A47	numeric
@attribute	A48	numeric
@attribute	A49	numeric
@attribute	L1	{blues,electronic,jazz,pop,raphiphop,rock,folkcountry,alternative,funksoulrnb}

@data
0.12094176040575884,0.14899628963374711,0.09315146672782647,129.0,0.02747921081719053,0.002551396918777371,522.4921465968587,270.7251725426944,30.4178582293885,25.404980070623743,2.507536580698844,0.6727230362906674,0.014837123301907933,0.01553383997967752,0.42889576436390375,1994.32373046875,20.0,0.3364164511258346,1588.43994140625,17.0,0.31197423726008655,3987.12158203125,13.0,0.309389797245194,2667.236328125,18.0,0.21833151122122765,3167.724609375,22.0,-6.93902792973012E-8,0.005374716845810688,3.8265260712095305E-5,0.0,225.1119033558838,531.7272727272727,179.62035261734727,1.0,0.03058103975535168,326.0,653.0,0.0,0.0,653.0,1043.0,2.0,Infinity,1043.0,1043.0,221258.0,alternative
0.21505719203501186,0.25595140934472527,0.16822867548290465,129.0,0.0824551433187018,0.0057709382103893455,274.41483516483515,116.94934518994731,23.866229116945107,32.04387476019102,2.2615473912722877,0.6734156251920457,0.03639410627505148,0.03398573416783864,0.5609113262658896,1191.71142578125,20.0,0.36212657211049415,2378.84521484375,10.0,0.31680625300474013,1492.3095703125,23.0,0.3039204940246825,2246.09375,14.0,0.24326739364259245,1783.75244140625,17.0,-9.286333983563775E-8,0.007107888737377313,6.392547253134703E-5,0.0,227.5693814853829,253.36363636363637,61.38740280497698,1.0,Infinity,195.0,195.0,0.0,0.0,195.0,245.0,2.0,0.056910569105691054,245.0,368.0,221258.0,alternative
0.1477341895673047,0.20894828822269354,0.1046297659372578,138.0,0.0468150399097453,8.768571916158959E-4,301.7416918429003,160.08001600646512,12.733859671463135,15.423437865573797,2.257297126174707,0.70592708224017,0.043358364910513675,0.05109193877539438,0.3934165552681489,9388.73291015625,31.0,0.3160164619977424,9373.47412109375,10.0,0.22318781737109777,9432.9833984375,9.0,0.20461573612842682,9442.138671875,20.0,0.18290308384944906,9358.21533203125,20.0,-1.9128391661342713E-7,0.014823102319552299,1.1050653849459148E-4,0.0,74.80749825838528,1269.2727272727273,611.5787455295279,1.0,0.030927835051546393,293.0,390.0,0.0,0.0,390.0,1305.0,2.0,0.008088978766430738,1305.0,2294.0,221258.0,alternative
0.16682126201997968,0.2360564438843415,0.12765981227875123,129.0,0.057560152224614934,0.0013444345873999419,162.39349593495936,113.10689076349422,7.310375082254881,9.45436334773616,2.1805776407074497,0.6573526980861689,0.08655851386959945,0.07759764233930626,0.22283150191491116,18363.95263671875,11.0,0.2122273942160749,18435.6689453125,10.0,0.20920201731615562,18507.38525390625,18.0,0.19973367202902717,4096.98486328125,31.0,0.19736854928687206,18447.8759765625,8.0,-1.7250098295555452E-7,0.01583795057247365,1.1599903825604953E-4,0.0,30.892899132839805,2637.6363636363635,1305.1645854225906,1.0,0.013761467889908258,623.0,841.0,0.0,0.0,841.0,2881.0,2.0,0.003778932451582428,2881.0,4998.0,221258.0,alternative
0.17956728830715257,0.2538895088034131,0.1339741295964728,156.0,0.06041629579561184,0.0016618806620446475,312.8278560250391,134.42913011594194,16.551978149313026,21.173145503796807,1.989674463274346,0.7343598907341473,0.03972282610081034,0.03516994707810808,0.3159829317961697,3782.65380859375,25.0,0.2992103792342642,1495.361328125,11.0,0.2897270655082671,1885.986328125,15.0,0.24361827585327586,4002.38037109375,22.0,0.206699455794547,1972.96142578125,9.0,-1.1030547698878355E-7,0.00922962838955015,5.555596133079595E-5,0.0,85.06882401719339,566.0,287.0391167514535,1.0,0.03389830508474576,207.0,325.0,0.0,0.0,325.0,557.0,2.0,0.009271523178807948,557.0,1312.0,221258.0,alternative
0.1327890817135666,0.18935550959546596,0.10199604559514296,160.0,0.036009303044014375,0.0013425993837536138,277.96714285714285,213.12181038848513,25.733719433719433,30.555239479565195,2.5190391360597553,0.5965020837508983,0.020328201633883672,0.023894196393913956,0.2917115869342035,10095.21484375,14.0,0.26391074828633887,1118.46923828125,21.0,0.23220037123508738,2679.443359375,17.0,0.22414524133165542,885.009765625,15.0,0.21296529105293624,1788.330078125,12.0,-7.530089550620733E-8,0.0058119891773461725,4.758007614131779E-5,0.0,142.50675281053702,1219.909090909091,965.3375720954682,1.0,0.01953125,183.0,439.0,0.0,0.0,439.0,1653.0,2.0,0.0032258064516129032,1653.0,3513.0,221258.0,alternative
0.13434529859545416,0.19037360433484385,0.10454779393058343,139.0,0.03575127485545945,7.363489109803918E-4,331.24916943521595,166.09165016177963,19.66742059199528,20.869145002661643,2.246274418406642,0.6906714442068803,0.02631112171653264,0.026305778154907266,0.3206869775278388,1791.3818359375,24.0,0.23742589155773167,2249.1455078125,17.0,0.17609581237767508,2018.73779296875,15.0,0.17261685902408874,6759.6435546875,25.0,0.16982320715661464,2267.4560546875,11.0,-9.854157694147484E-8,0.008047513415022998,4.088862796014001E-5,0.0,102.76749739667635,556.7272727272727,297.899034423987,1.0,0.05442176870748299,293.0,440.0,0.0,0.0,440.0,871.0,2.0,0.012711864406779662,871.0,1107.0,221258.0,alternative
0.22720187216557447,0.3456204108436249,0.18107848363615234,130.0,0.09881041850814055,0.0024093375346079956,281.0323488045007,89.67150753153538,15.12543501286125,26.06589300962405,1.9386227058726,0.6618010798849652,0.057352509099577065,0.041546639931521974,0.1993143740221295,1498.4130859375,19.0,0.1800881839481313,997.9248046875,17.0,0.17808120305840944,2009.58251953125,21.0,0.17231088727213156,1336.669921875,14.0,0.16542012991755167,5976.86767578125,15.0,-1.476813088451893E-7,0.0122672697493814,5.6539446689645574E-5,0.0,40.81536686610332,655.3636363636364,352.77246664548596,1.0,0.01179245283018868,164.0,588.0,0.0,0.0,588.0,879.0,2.0,0.058823529411764705,879.0,981.0,221258.0,alternative
0.1929217707054102,0.2723307323140955,0.15063365821444205,130.0,0.07430786724155611,0.0020842710466527745,203.4826883910387,81.3439004988903,6.8261938082397515,9.546409686753599,1.946260255791241,0.6713178201553583,0.10517586450903282,0.0642004356917908,0.16381585723640715,1673.88916015625,9.0,0.14148015371418193,1768.49365234375,25.0,0.12446823077073345,1737.97607421875,20.0,0.1112159859369968,1797.4853515625,15.0,0.11054256723124957,1655.57861328125,16.0,-2.301507888635272E-7,0.01977038902047515,5.6099056696312615E-5,0.0,19.825167405101173,2774.181818181818,814.298004215546,1.0,0.0106951871657754,1116.0,1303.0,0.0,0.0,1303.0,2642.0,2.0,0.007252215954875101,2642.0,3883.0,221258.0,alternative
0.09772541307308363,0.1360408328705903,0.0773306906720319,100.0,0.018690786295675263,5.7071390426533E-4,302.3827534039334,141.22990218037106,22.873727553471348,36.06905350505013,2.5301927236841486,0.5953800249713808,0.014841214790584735,0.012841402443909189,0.2048284829260524,3157.04345703125,24.0,0.12046899838765339,1130.67626953125,21.0,0.10400015655019486,2836.60888671875,26.0,0.08506136509575916,564.5751953125,19.0,0.07662932649097279,4684.4482421875,18.0,-5.73168924272457E-8,0.004194353288128868,1.3221385607643014E-5,0.0,154.17418502245135,601.7272727272727,176.32567538975397,1.0,0.014534883720930232,173.0,517.0,0.0,0.0,517.0,618.0,2.0,0.0297029702970297,618.0,820.0,221258.0,electronic
0.11211308490340398,0.15887397459746935,0.0805455991462667,135.0,0.025073855013765876,0.0018900145549468055,269.936400541272,116.3955158822299,9.613025714972363,20.950092869809513,1.664080084436901,0.6734503770252653,0.03619028184034258,0.028820913076046308,0.19243874518415413,1057.43408203125,17.0,0.14600968107268042,9527.587890625,27.0,0.1262836842071313,532.53173828125,23.0,0.09915840307481964,9562.68310546875,9.0,0.08873004997994453,9518.4326171875,6.0,-7.895374416707514E-8,0.007005698857512259,1.6846321288103758E-5,0.0,62.928129995833444,1374.8181818181818,626.1276108941107,1.0,0.0034482758620689655,173.0,1043.0,0.0,0.0,1043.0,1561.0,2.0,0.015122873345935728,1561.0,2090.0,221258.0,electronic
0.2782189078694483,0.39350171122009325,0.22746408983621996,130.0,0.15108243573485092,0.0072015433755195975,227.6753986332574,54.58472848552795,13.683317366908444,20.548048070583768,2.4771101231158585,0.5191460024169766,0.0803405390094525,0.051174873204212455,0.5296444943033481,5334.47265625,14.0,0.40189259296891616,7122.802734375,15.0,0.3531536830556675,4005.43212890625,13.0,0.29487401932222146,888.0615234375,29.0,0.2931556111248877,1179.50439453125,27.0,-1.930492465438746E-7,0.014608576396975118,1.8065660270437438E-4,0.0,106.86371367492784,2898.5454545454545,1247.7720044970602,1.0,0.010273972602739725,875.0,1167.0,0.0,0.0,1167.0,2973.0,2.0,0.00549073438572409,2973.0,4430.0,221258.0,electronic
0.03641178627324051,0.05149849186490285,0.026802864447577773,137.0,0.002484942103001123,9.167476578707189E-5,328.09375,160.65207203895997,15.500813890396094,11.212145716551714,2.563618750606266,0.607312952127171,0.00781959136269918,0.006994016020271015,0.07347312858361613,2667.236328125,16.0,0.07177945623745548,3367.61474609375,21.0,0.0500400827722621,7861.328125,12.0,0.04670119765877027,4002.38037109375,16.0,0.04114120658258142,5429.0771484375,8.0,-3.175098163557332E-8,0.0023492352341391866,3.224437244800912E-6,0.0,96.45809070803,737.0,265.1136977360331,1.0,0.04060913705583756,551.0,748.0,0.0,0.0,748.0,888.0,2.0,0.00510204081632653,888.0,1476.0,221258.0,electronic
0.19862022487826714,0.28158089692150773,0.15730135852729843,164.0,0.07847925877581403,0.001420850208687396,301.38009049773757,160.73746062338407,10.75247311827957,22.669038126541494,1.5634306095472275,0.7159477183581902,0.058132663605664193,0.04639467144898765,0.38165886399000054,1579.28466796875,14.0,0.2968253359414542,1550.29296875,15.0,0.25160403397016845,1591.49169921875,17.0,0.21908106371231795,3169.25048828125,14.0,0.21775046729041087,3129.57763671875,12.0,-1.0468324020915355E-7,0.009856259167969308,6.456577173087365E-5,0.0,82.57123471649588,274.54545454545456,95.6236597162055,1.0,0.043209876543209874,92.0,254.0,0.0,0.0,254.0,296.0,2.0,0.017777777777777778,296.0,521.0,221258.0,electronic
0.21579072605118949,0.30600444464868426,0.17134124627703914,120.0,0.09030404843739857,0.0025164812148842897,290.589519650655,126.6548349902475,14.918314061917195,14.34575331282683,2.2285332702026226,0.7187628568073617,0.05339286104716136,0.037043672648469,0.6507748405603663,4002.38037109375,10.0,0.43923827389806386,3164.6728515625,15.0,0.4172635104781971,1496.88720703125,16.0,0.36161201114186436,2659.60693359375,21.0,0.3603988201638947,3993.22509765625,6.0,-1.5077737549917572E-7,0.011335878799703927,1.6136609105933526E-4,0.0,171.38620153163745,1029.5454545454545,647.1628098703902,1.0,0.03153153153153153,434.0,656.0,0.0,0.0,656.0,1556.0,2.0,0.005115089514066497,1556.0,2338.0,221258.0,electronic
0.08690455812863941,0.12241341732909479,0.06669543347533537,120.0,0.01508931503448821,3.408082285257925E-4,334.4941373534338,268.8910884908926,13.618386108273748,9.460177401573157,2.6294353291217285,0.5639785333408338,0.023410605345758544,0.01897089495980183,0.19286701869626777,4606.62841796875,15.0,0.15932189608583738,4579.16259765625,15.0,0.1264065539984301,6132.50732421875,18.0,0.11721002474921371,5480.95703125,11.0,0.11646879965000699,3054.8095703125,14.0,-7.216063833870873E-8,0.005304437609380735,2.9147642149406583E-5,0.0,113.68787581904834,1125.1818181818182,312.1546289848898,1.0,0.02197802197802198,755.0,1119.0,0.0,0.0,1119.0,1489.0,2.0,0.009259259259259259,1489.0,1813.0,221258.0,electronic
0.09906842547840476,0.14005492452812277,0.0628348751425928,162.0,0.018745131497210084,6.732643999204553E-4,310.7722308892356,184.58239219841016,20.098693467336684,27.279102910092412,2.3816996629460987,0.6849152333342302,0.014621239735973323,0.019892283915533184,0.11387947331818184,1492.3095703125,19.0,0.10478703173539212,1995.849609375,15.0,0.10377926996848041,1507.568359375,15.0,0.09849180650669133,1971.435546875,14.0,0.0973100059841489,2005.0048828125,7.0,-6.410765345421557E-8,0.004988127083543245,1.1803910335317694E-5,0.0,63.876991219891835,842.3636363636364,1522.6779802062413,1.0,0.019083969465648856,135.0,659.0,0.0,0.0,659.0,5630.0,2.0,Infinity,5630.0,5630.0,221258.0,electronic
0.15409762087954226,0.21783186092170137,0.11981653265826878,91.0,0.044736603795595284,0.00252774715232837,401.3581488933602,259.508536627389,16.997789867392044,23.817030255080226,2.2500136729429374,0.7751852454485649,0.03514580878061091,0.04541168062347754,0.28611281812221645,2406.31103515625,14.0,0.23615912997063726,1982.11669921875,20.0,0.23306371835529363,2371.2158203125,17.0,0.2253145791048485,2388.00048828125,7.0,0.21943078863659513,1599.12109375,18.0,-7.450559752589086E-8,0.006626829813030756,3.637952194591663E-5,0.0,98.60495918837302,362.54545454545456,74.77403977847786,1.0,0.08695652173913043,259.0,328.0,0.0,0.0,328.0,385.0,2.0,0.04716981132075472,385.0,491.0,221258.0,electronic
0.18663150251420657,0.26397600113800174,0.14414144508712184,120.0,0.07272986714499603,0.002698969444329764,291.57602339181284,114.99933286600049,15.119065618385243,24.95597192251092,2.099915869017045,0.7730531790435915,0.04547990776969012,0.061811464799003735,0.4529144047725096,7575.98876953125,17.0,0.36179848030585865,2252.197265625,19.0,0.28637547600034746,7560.72998046875,6.0,0.2679919621220194,2526.85546875,27.0,0.23668788470073235,1260.3759765625,20.0,-1.0966202641211276E-7,0.009097100739113233,7.462921354682416E-5,0.0,125.31931177187478,1198.090909090909,409.4027700189308,1.0,0.007246376811594203,275.0,1241.0,0.0,0.0,1241.0,1466.0,2.0,0.020942408376963352,1466.0,1657.0,221258.0,electronic
0.08818967352256407,0.124721022135249,0.06476472665939759,104.0,0.01523776044346975,3.3093029637261005E-4,243.30937880633374,129.78271646500846,10.84710923093611,12.433687869681238,2.0617529293518198,0.7114574172098448,0.029885155686538184,0.027899129574027653,0.08528177199587308,1237.48779296875,15.0,0.057918065357028446,4060.36376953125,11.0,0.057422737277203234,4151.91650390625,10.0,0.05704392361154175,4379.2724609375,18.0,0.05585919551795408,6278.99169921875,13.0,-9.37990323308406E-8,0.007513529371735226,1.3503118178090832E-5,0.0,30.202678302479168,866.3636363636364,283.01695186211424,1.0,0.024489795918367346,518.0,763.0,0.0,0.0,763.0,946.0,2.0,0.008547008547008548,946.0,1531.0,4598126.0,folkcountry
0.09309614032392918,0.13163524513932193,0.0715358742461435,127.0,0.016850457565555522,2.891242050421079E-4,211.76906779661016,87.70147299351761,7.904628275562231,13.311030945846065,2.0183383796985477,0.7073689383647582,0.043886143857469695,0.04065281224728567,0.07968327975425692,891.11328125,16.0,0.06933556744511078,11982.72705078125,30.0,0.0681082448308021,1335.14404296875,11.0,0.060027447864615974,1341.24755859375,8.0,0.054413556903925686,4228.21044921875,22.0,-8.037168639346077E-8,0.007553219301276479,1.16423383607412E-5,0.0,22.543175702741323,2556.6363636363635,809.5504108877934,1.0,0.007920792079207921,1455.0,2465.0,0.0,0.0,2465.0,3489.0,2.0,0.0037926675094816687,3489.0,4280.0,3736660.0,folkcountry
0.10554639136790979,0.149269541535542,0.0816028018508134,144.0,0.022170404490315702,8.125720358543677E-4,322.69789983844913,150.21864789874246,24.443222099987775,27.0664000301756,2.3495326390478075,0.718249663871445,0.018690319076536465,0.022187661350728517,0.22901171305762705,1495.361328125,22.0,0.1920449216602711,2005.0048828125,16.0,0.15804484184541187,5351.25732421875,17.0,0.1499241525021949,2246.09375,14.0,0.1452412520861594,1968.3837890625,17.0,-8.386751326380915E-8,0.006425699883834707,2.5703874020694616E-5,0.0,102.58597155861034,790.2727272727273,412.2975736724609,1.0,0.016286644951140065,245.0,552.0,0.0,0.0,552.0,829.0,2.0,0.009615384615384616,829.0,1453.0,4938345.0,folkcountry
0.04955316303959774,0.07007966541638574,0.03644863741192029,121.0,0.005081786597650309,2.6866770416492813E-4,302.5833333333333,137.9588894445288,19.11921606118547,17.34520816887958,2.4410335740729754,0.6496471021442773,0.009352482448865423,0.00963042402376279,0.24257382419017384,2685.546875,24.0,0.2029709714676287,5371.09375,10.0,0.1586232018034815,5363.46435546875,6.0,0.10583294799147402,8049.01123046875,12.0,0.08725739433895076,1333.6181640625,24.0,-3.167507336328495E-8,0.0024135366369308804,1.36759605482017E-5,0.0,292.3255464785806,920.6363636363636,87.85553506366185,1.0,4.5,878.0,880.0,0.0,0.0,880.0,1107.0,2.0,Infinity,1107.0,1107.0,5446374.0,folkcountry
0.07076534410979667,0.10007913225176537,0.042955889920039445,158.0,0.010214502765457803,2.082829393295236E-4,320.6709677419355,260.23960075724307,15.868592286938581,19.647864926283464,2.1347753462076744,0.7360013606085462,0.016998264365483323,0.024338309650344978,0.1966550034392836,2017.2119140625,23.0,0.1489827645221895,1345.8251953125,45.0,0.12906368421175074,5398.5595703125,20.0,0.11691644542051777,4042.05322265625,16.0,0.10993048153654432,1803.5888671875,17.0,-5.2522644627163515E-8,0.00494846974522986,1.227135862173239E-5,0.0,84.67830755416593,540.8181818181819,221.740970168437,1.0,0.03680981595092025,279.0,442.0,0.0,0.0,442.0,662.0,2.0,0.02252252252252252,662.0,884.0,5392928.0,folkcountry
0.1564300903032995,0.22129077586367416,0.12019034662633239,147.0,0.04829477735046472,0.0024155255261359494,285.55285714285714,100.89874021785899,20.22030128399555,30.408819211968115,2.123184637950757,0.7603787088162306,0.029813722324464078,0.03381843034594106,0.2168285739335082,1216.12548828125,17.0,0.1951659975525446,607.2998046875,25.0,0.15501139244096082,1023.86474609375,22.0,0.15043902001262474,1522.8271484375,10.0,0.14222822863491152,2426.1474609375,15.0,-1.1460862793164995E-7,0.008943893950377556,3.0343607552592187E-5,0.0,67.47322256996041,728.4545454545455,634.4201882085812,1.0,0.040268456375838924,100.0,249.0,0.0,0.0,249.0,1007.0,2.0,0.0074850299401197605,1007.0,1675.0,4972827.0,folkcountry
